# The coordinates for the HyCal is a left-handed Cartesian frame               #
#==============================================================================#
#       front view          |               side view                          #
#           +Y              |                                                  #
# -X        O       +X      |  Beam(-Z)    O(HyCal PbWO4 Surface)  PMTs(+Z)    #
#           -Y              |                                                  #
#==============================================================================#
#   name      type  size_x  size_y  size_z           x           y           z #
#==============================================================================#
    W712     PbWO4   20.77   20.75     180     301.165     -72.625           0
    W713     PbWO4   20.77   20.75     180     321.935     -72.625           0
    W714     PbWO4   20.77   20.75     180     342.705     -72.625           0
    W715     PbWO4   20.77   20.75     180    -342.705     -93.375           0
    W716     PbWO4   20.77   20.75     180    -321.935     -93.375           0
    W717     PbWO4   20.77   20.75     180    -301.165     -93.375           0
    W718     PbWO4   20.77   20.75     180    -280.395     -93.375           0
    W719     PbWO4   20.77   20.75     180    -259.625     -93.375           0
    W720     PbWO4   20.77   20.75     180    -238.855     -93.375           0
    W721     PbWO4   20.77   20.75     180    -218.085     -93.375           0
    W722     PbWO4   20.77   20.75     180    -197.315     -93.375           0
    W723     PbWO4   20.77   20.75     180    -176.545     -93.375           0
    W724     PbWO4   20.77   20.75     180    -155.775     -93.375           0
    W725     PbWO4   20.77   20.75     180    -135.005     -93.375           0
    W726     PbWO4   20.77   20.75     180    -114.235     -93.375           0
    W727     PbWO4   20.77   20.75     180     -93.465     -93.375           0
    W728     PbWO4   20.77   20.75     180     -72.695     -93.375           0
    W729     PbWO4   20.77   20.75     180     -51.925     -93.375           0
    W730     PbWO4   20.77   20.75     180     -31.155     -93.375           0
    W731     PbWO4   20.77   20.75     180     -10.385     -93.375           0
    W732     PbWO4   20.77   20.75     180      10.385     -93.375           0
    W733     PbWO4   20.77   20.75     180      31.155     -93.375           0
    W734     PbWO4   20.77   20.75     180      51.925     -93.375           0
    W735     PbWO4   20.77   20.75     180      72.695     -93.375           0
    W736     PbWO4   20.77   20.75     180      93.465     -93.375           0
    W737     PbWO4   20.77   20.75     180     114.235     -93.375           0
    W738     PbWO4   20.77   20.75     180     135.005     -93.375           0
    W739     PbWO4   20.77   20.75     180     155.775     -93.375           0
    W740     PbWO4   20.77   20.75     180     176.545     -93.375           0
    W741     PbWO4   20.77   20.75     180     197.315     -93.375           0
    W742     PbWO4   20.77   20.75     180     218.085     -93.375           0
    W743     PbWO4   20.77   20.75     180     238.855     -93.375           0
    W744     PbWO4   20.77   20.75     180     259.625     -93.375           0
    W745     PbWO4   20.77   20.75     180     280.395     -93.375           0
    W746     PbWO4   20.77   20.75     180     301.165     -93.375           0
    W747     PbWO4   20.77   20.75     180     321.935     -93.375           0
    W748     PbWO4   20.77   20.75     180     342.705     -93.375           0
    W749     PbWO4   20.77   20.75     180    -342.705    -114.125           0
    W750     PbWO4   20.77   20.75     180    -321.935    -114.125           0
    W751     PbWO4   20.77   20.75     180    -301.165    -114.125           0
    W752     PbWO4   20.77   20.75     180    -280.395    -114.125           0
    W753     PbWO4   20.77   20.75     180    -259.625    -114.125           0
    W754     PbWO4   20.77   20.75     180    -238.855    -114.125           0
    W755     PbWO4   20.77   20.75     180    -218.085    -114.125           0
    W756     PbWO4   20.77   20.75     180    -197.315    -114.125           0
    W757     PbWO4   20.77   20.75     180    -176.545    -114.125           0
    W758     PbWO4   20.77   20.75     180    -155.775    -114.125           0
    W759     PbWO4   20.77   20.75     180    -135.005    -114.125           0
    W760     PbWO4   20.77   20.75     180    -114.235    -114.125           0
    W761     PbWO4   20.77   20.75     180     -93.465    -114.125           0
    W762     PbWO4   20.77   20.75     180     -72.695    -114.125           0
    W763     PbWO4   20.77   20.75     180     -51.925    -114.125           0
    W764     PbWO4   20.77   20.75     180     -31.155    -114.125           0
    W765     PbWO4   20.77   20.75     180     -10.385    -114.125           0
    W766     PbWO4   20.77   20.75     180      10.385    -114.125           0
    W767     PbWO4   20.77   20.75     180      31.155    -114.125           0
    W768     PbWO4   20.77   20.75     180      51.925    -114.125           0
    W769     PbWO4   20.77   20.75     180      72.695    -114.125           0
    W770     PbWO4   20.77   20.75     180      93.465    -114.125           0
    W771     PbWO4   20.77   20.75     180     114.235    -114.125           0
    W772     PbWO4   20.77   20.75     180     135.005    -114.125           0
    W773     PbWO4   20.77   20.75     180     155.775    -114.125           0
    W774     PbWO4   20.77   20.75     180     176.545    -114.125           0
    W775     PbWO4   20.77   20.75     180     197.315    -114.125           0
    W776     PbWO4   20.77   20.75     180     218.085    -114.125           0
    W777     PbWO4   20.77   20.75     180     238.855    -114.125           0
    W778     PbWO4   20.77   20.75     180     259.625    -114.125           0
    W779     PbWO4   20.77   20.75     180     280.395    -114.125           0
    W780     PbWO4   20.77   20.75     180     301.165    -114.125           0
    W781     PbWO4   20.77   20.75     180     321.935    -114.125           0
    W782     PbWO4   20.77   20.75     180     342.705    -114.125           0
    W783     PbWO4   20.77   20.75     180    -342.705    -134.875           0
    W784     PbWO4   20.77   20.75     180    -321.935    -134.875           0
    W785     PbWO4   20.77   20.75     180    -301.165    -134.875           0
    W786     PbWO4   20.77   20.75     180    -280.395    -134.875           0
    W787     PbWO4   20.77   20.75     180    -259.625    -134.875           0
    W788     PbWO4   20.77   20.75     180    -238.855    -134.875           0
    W789     PbWO4   20.77   20.75     180    -218.085    -134.875           0
    W790     PbWO4   20.77   20.75     180    -197.315    -134.875           0
    W791     PbWO4   20.77   20.75     180    -176.545    -134.875           0
    W792     PbWO4   20.77   20.75     180    -155.775    -134.875           0
    W793     PbWO4   20.77   20.75     180    -135.005    -134.875           0
    W794     PbWO4   20.77   20.75     180    -114.235    -134.875           0
    W795     PbWO4   20.77   20.75     180     -93.465    -134.875           0
    W796     PbWO4   20.77   20.75     180     -72.695    -134.875           0
    W797     PbWO4   20.77   20.75     180     -51.925    -134.875           0
    W798     PbWO4   20.77   20.75     180     -31.155    -134.875           0
    W799     PbWO4   20.77   20.75     180     -10.385    -134.875           0
    W800     PbWO4   20.77   20.75     180      10.385    -134.875           0
    W801     PbWO4   20.77   20.75     180      31.155    -134.875           0
    W802     PbWO4   20.77   20.75     180      51.925    -134.875           0
    W803     PbWO4   20.77   20.75     180      72.695    -134.875           0
    W804     PbWO4   20.77   20.75     180      93.465    -134.875           0
    W805     PbWO4   20.77   20.75     180     114.235    -134.875           0
    W806     PbWO4   20.77   20.75     180     135.005    -134.875           0
    W807     PbWO4   20.77   20.75     180     155.775    -134.875           0
    W808     PbWO4   20.77   20.75     180     176.545    -134.875           0
    W809     PbWO4   20.77   20.75     180     197.315    -134.875           0
    W810     PbWO4   20.77   20.75     180     218.085    -134.875           0
    W811     PbWO4   20.77   20.75     180     238.855    -134.875           0
    W812     PbWO4   20.77   20.75     180     259.625    -134.875           0
    W813     PbWO4   20.77   20.75     180     280.395    -134.875           0
    W814     PbWO4   20.77   20.75     180     301.165    -134.875           0
    W815     PbWO4   20.77   20.75     180     321.935    -134.875           0
    W816     PbWO4   20.77   20.75     180     342.705    -134.875           0
    W817     PbWO4   20.77   20.75     180    -342.705    -155.625           0
    W818     PbWO4   20.77   20.75     180    -321.935    -155.625           0
    W819     PbWO4   20.77   20.75     180    -301.165    -155.625           0
    W820     PbWO4   20.77   20.75     180    -280.395    -155.625           0
    W821     PbWO4   20.77   20.75     180    -259.625    -155.625           0
    W822     PbWO4   20.77   20.75     180    -238.855    -155.625           0
    W823     PbWO4   20.77   20.75     180    -218.085    -155.625           0
    W824     PbWO4   20.77   20.75     180    -197.315    -155.625           0
    W825     PbWO4   20.77   20.75     180    -176.545    -155.625           0
    W826     PbWO4   20.77   20.75     180    -155.775    -155.625           0
    W827     PbWO4   20.77   20.75     180    -135.005    -155.625           0
    W828     PbWO4   20.77   20.75     180    -114.235    -155.625           0
    W829     PbWO4   20.77   20.75     180     -93.465    -155.625           0
    W830     PbWO4   20.77   20.75     180     -72.695    -155.625           0
    W831     PbWO4   20.77   20.75     180     -51.925    -155.625           0
    W832     PbWO4   20.77   20.75     180     -31.155    -155.625           0
    W833     PbWO4   20.77   20.75     180     -10.385    -155.625           0
    W834     PbWO4   20.77   20.75     180      10.385    -155.625           0
    W835     PbWO4   20.77   20.75     180      31.155    -155.625           0
    W836     PbWO4   20.77   20.75     180      51.925    -155.625           0
    W837     PbWO4   20.77   20.75     180      72.695    -155.625           0
    W838     PbWO4   20.77   20.75     180      93.465    -155.625           0
    W839     PbWO4   20.77   20.75     180     114.235    -155.625           0
    W840     PbWO4   20.77   20.75     180     135.005    -155.625           0
    W841     PbWO4   20.77   20.75     180     155.775    -155.625           0
    W842     PbWO4   20.77   20.75     180     176.545    -155.625           0
    W843     PbWO4   20.77   20.75     180     197.315    -155.625           0
    W844     PbWO4   20.77   20.75     180     218.085    -155.625           0
    W845     PbWO4   20.77   20.75     180     238.855    -155.625           0
    W846     PbWO4   20.77   20.75     180     259.625    -155.625           0
    W847     PbWO4   20.77   20.75     180     280.395    -155.625           0
    W848     PbWO4   20.77   20.75     180     301.165    -155.625           0
    W849     PbWO4   20.77   20.75     180     321.935    -155.625           0
    W850     PbWO4   20.77   20.75     180     342.705    -155.625           0
    W851     PbWO4   20.77   20.75     180    -342.705    -176.375           0
    W852     PbWO4   20.77   20.75     180    -321.935    -176.375           0
    W853     PbWO4   20.77   20.75     180    -301.165    -176.375           0
    W854     PbWO4   20.77   20.75     180    -280.395    -176.375           0
    W855     PbWO4   20.77   20.75     180    -259.625    -176.375           0
    W856     PbWO4   20.77   20.75     180    -238.855    -176.375           0
    W857     PbWO4   20.77   20.75     180    -218.085    -176.375           0
    W858     PbWO4   20.77   20.75     180    -197.315    -176.375           0
    W859     PbWO4   20.77   20.75     180    -176.545    -176.375           0
    W860     PbWO4   20.77   20.75     180    -155.775    -176.375           0
    W861     PbWO4   20.77   20.75     180    -135.005    -176.375           0
    W862     PbWO4   20.77   20.75     180    -114.235    -176.375           0
    W863     PbWO4   20.77   20.75     180     -93.465    -176.375           0
    W864     PbWO4   20.77   20.75     180     -72.695    -176.375           0
    W865     PbWO4   20.77   20.75     180     -51.925    -176.375           0
    W866     PbWO4   20.77   20.75     180     -31.155    -176.375           0
    W867     PbWO4   20.77   20.75     180     -10.385    -176.375           0
    W868     PbWO4   20.77   20.75     180      10.385    -176.375           0
    W869     PbWO4   20.77   20.75     180      31.155    -176.375           0
    W870     PbWO4   20.77   20.75     180      51.925    -176.375           0
    W871     PbWO4   20.77   20.75     180      72.695    -176.375           0
    W872     PbWO4   20.77   20.75     180      93.465    -176.375           0
    W873     PbWO4   20.77   20.75     180     114.235    -176.375           0
    W874     PbWO4   20.77   20.75     180     135.005    -176.375           0
    W875     PbWO4   20.77   20.75     180     155.775    -176.375           0
    W876     PbWO4   20.77   20.75     180     176.545    -176.375           0
    W877     PbWO4   20.77   20.75     180     197.315    -176.375           0
    W878     PbWO4   20.77   20.75     180     218.085    -176.375           0
    W879     PbWO4   20.77   20.75     180     238.855    -176.375           0
    W880     PbWO4   20.77   20.75     180     259.625    -176.375           0
    W881     PbWO4   20.77   20.75     180     280.395    -176.375           0
    W882     PbWO4   20.77   20.75     180     301.165    -176.375           0
    W883     PbWO4   20.77   20.75     180     321.935    -176.375           0
    W884     PbWO4   20.77   20.75     180     342.705    -176.375           0
    W885     PbWO4   20.77   20.75     180    -342.705    -197.125           0
    W886     PbWO4   20.77   20.75     180    -321.935    -197.125           0
    W887     PbWO4   20.77   20.75     180    -301.165    -197.125           0
    W888     PbWO4   20.77   20.75     180    -280.395    -197.125           0
    W889     PbWO4   20.77   20.75     180    -259.625    -197.125           0
    W890     PbWO4   20.77   20.75     180    -238.855    -197.125           0
    W891     PbWO4   20.77   20.75     180    -218.085    -197.125           0
    W892     PbWO4   20.77   20.75     180    -197.315    -197.125           0
    W893     PbWO4   20.77   20.75     180    -176.545    -197.125           0
    W894     PbWO4   20.77   20.75     180    -155.775    -197.125           0
    W895     PbWO4   20.77   20.75     180    -135.005    -197.125           0
    W896     PbWO4   20.77   20.75     180    -114.235    -197.125           0
    W897     PbWO4   20.77   20.75     180     -93.465    -197.125           0
    W898     PbWO4   20.77   20.75     180     -72.695    -197.125           0
    W899     PbWO4   20.77   20.75     180     -51.925    -197.125           0
    W900     PbWO4   20.77   20.75     180     -31.155    -197.125           0
    W901     PbWO4   20.77   20.75     180     -10.385    -197.125           0
    W902     PbWO4   20.77   20.75     180      10.385    -197.125           0
    W903     PbWO4   20.77   20.75     180      31.155    -197.125           0
    W904     PbWO4   20.77   20.75     180      51.925    -197.125           0
    W905     PbWO4   20.77   20.75     180      72.695    -197.125           0
    W906     PbWO4   20.77   20.75     180      93.465    -197.125           0
    W907     PbWO4   20.77   20.75     180     114.235    -197.125           0
    W908     PbWO4   20.77   20.75     180     135.005    -197.125           0
    W909     PbWO4   20.77   20.75     180     155.775    -197.125           0
    W910     PbWO4   20.77   20.75     180     176.545    -197.125           0
    W911     PbWO4   20.77   20.75     180     197.315    -197.125           0
    W912     PbWO4   20.77   20.75     180     218.085    -197.125           0
    W913     PbWO4   20.77   20.75     180     238.855    -197.125           0
    W914     PbWO4   20.77   20.75     180     259.625    -197.125           0
    W915     PbWO4   20.77   20.75     180     280.395    -197.125           0
    W916     PbWO4   20.77   20.75     180     301.165    -197.125           0
    W917     PbWO4   20.77   20.75     180     321.935    -197.125           0
    W918     PbWO4   20.77   20.75     180     342.705    -197.125           0
    W919     PbWO4   20.77   20.75     180    -342.705    -217.875           0
    W920     PbWO4   20.77   20.75     180    -321.935    -217.875           0
    W921     PbWO4   20.77   20.75     180    -301.165    -217.875           0
    W922     PbWO4   20.77   20.75     180    -280.395    -217.875           0
    W923     PbWO4   20.77   20.75     180    -259.625    -217.875           0
    W924     PbWO4   20.77   20.75     180    -238.855    -217.875           0
    W925     PbWO4   20.77   20.75     180    -218.085    -217.875           0
    W926     PbWO4   20.77   20.75     180    -197.315    -217.875           0
    W927     PbWO4   20.77   20.75     180    -176.545    -217.875           0
    W928     PbWO4   20.77   20.75     180    -155.775    -217.875           0
    W929     PbWO4   20.77   20.75     180    -135.005    -217.875           0
    W930     PbWO4   20.77   20.75     180    -114.235    -217.875           0
    W931     PbWO4   20.77   20.75     180     -93.465    -217.875           0
    W932     PbWO4   20.77   20.75     180     -72.695    -217.875           0
    W933     PbWO4   20.77   20.75     180     -51.925    -217.875           0
    W934     PbWO4   20.77   20.75     180     -31.155    -217.875           0
    W935     PbWO4   20.77   20.75     180     -10.385    -217.875           0
    W936     PbWO4   20.77   20.75     180      10.385    -217.875           0
    W937     PbWO4   20.77   20.75     180      31.155    -217.875           0
    W938     PbWO4   20.77   20.75     180      51.925    -217.875           0
    W939     PbWO4   20.77   20.75     180      72.695    -217.875           0
    W940     PbWO4   20.77   20.75     180      93.465    -217.875           0
    W941     PbWO4   20.77   20.75     180     114.235    -217.875           0
    W942     PbWO4   20.77   20.75     180     135.005    -217.875           0
    W943     PbWO4   20.77   20.75     180     155.775    -217.875           0
    W944     PbWO4   20.77   20.75     180     176.545    -217.875           0
    W945     PbWO4   20.77   20.75     180     197.315    -217.875           0
    W946     PbWO4   20.77   20.75     180     218.085    -217.875           0
    W947     PbWO4   20.77   20.75     180     238.855    -217.875           0
    W948     PbWO4   20.77   20.75     180     259.625    -217.875           0
    W949     PbWO4   20.77   20.75     180     280.395    -217.875           0
    W950     PbWO4   20.77   20.75     180     301.165    -217.875           0
    W951     PbWO4   20.77   20.75     180     321.935    -217.875           0
    W952     PbWO4   20.77   20.75     180     342.705    -217.875           0
    W953     PbWO4   20.77   20.75     180    -342.705    -238.625           0
    W954     PbWO4   20.77   20.75     180    -321.935    -238.625           0
    W955     PbWO4   20.77   20.75     180    -301.165    -238.625           0
    W956     PbWO4   20.77   20.75     180    -280.395    -238.625           0
    W957     PbWO4   20.77   20.75     180    -259.625    -238.625           0
    W958     PbWO4   20.77   20.75     180    -238.855    -238.625           0
    W959     PbWO4   20.77   20.75     180    -218.085    -238.625           0
    W960     PbWO4   20.77   20.75     180    -197.315    -238.625           0
    W961     PbWO4   20.77   20.75     180    -176.545    -238.625           0
    W962     PbWO4   20.77   20.75     180    -155.775    -238.625           0
    W963     PbWO4   20.77   20.75     180    -135.005    -238.625           0
    W964     PbWO4   20.77   20.75     180    -114.235    -238.625           0
    W965     PbWO4   20.77   20.75     180     -93.465    -238.625           0
    W966     PbWO4   20.77   20.75     180     -72.695    -238.625           0
    W967     PbWO4   20.77   20.75     180     -51.925    -238.625           0
    W968     PbWO4   20.77   20.75     180     -31.155    -238.625           0
    W969     PbWO4   20.77   20.75     180     -10.385    -238.625           0
    W970     PbWO4   20.77   20.75     180      10.385    -238.625           0
    W971     PbWO4   20.77   20.75     180      31.155    -238.625           0
    W972     PbWO4   20.77   20.75     180      51.925    -238.625           0
    W973     PbWO4   20.77   20.75     180      72.695    -238.625           0
    W974     PbWO4   20.77   20.75     180      93.465    -238.625           0
    W975     PbWO4   20.77   20.75     180     114.235    -238.625           0
    W976     PbWO4   20.77   20.75     180     135.005    -238.625           0
    W977     PbWO4   20.77   20.75     180     155.775    -238.625           0
    W978     PbWO4   20.77   20.75     180     176.545    -238.625           0
    W979     PbWO4   20.77   20.75     180     197.315    -238.625           0
    W980     PbWO4   20.77   20.75     180     218.085    -238.625           0
    W981     PbWO4   20.77   20.75     180     238.855    -238.625           0
    W982     PbWO4   20.77   20.75     180     259.625    -238.625           0
    W983     PbWO4   20.77   20.75     180     280.395    -238.625           0
    W984     PbWO4   20.77   20.75     180     301.165    -238.625           0
    W985     PbWO4   20.77   20.75     180     321.935    -238.625           0
    W986     PbWO4   20.77   20.75     180     342.705    -238.625           0
    W987     PbWO4   20.77   20.75     180    -342.705    -259.375           0
    W988     PbWO4   20.77   20.75     180    -321.935    -259.375           0
    W989     PbWO4   20.77   20.75     180    -301.165    -259.375           0
    W990     PbWO4   20.77   20.75     180    -280.395    -259.375           0
    W991     PbWO4   20.77   20.75     180    -259.625    -259.375           0
    W992     PbWO4   20.77   20.75     180    -238.855    -259.375           0
    W993     PbWO4   20.77   20.75     180    -218.085    -259.375           0
    W994     PbWO4   20.77   20.75     180    -197.315    -259.375           0
    W995     PbWO4   20.77   20.75     180    -176.545    -259.375           0
    W996     PbWO4   20.77   20.75     180    -155.775    -259.375           0
    W997     PbWO4   20.77   20.75     180    -135.005    -259.375           0
    W998     PbWO4   20.77   20.75     180    -114.235    -259.375           0
    W999     PbWO4   20.77   20.75     180     -93.465    -259.375           0
   W1000     PbWO4   20.77   20.75     180     -72.695    -259.375           0
   W1001     PbWO4   20.77   20.75     180     -51.925    -259.375           0
   W1002     PbWO4   20.77   20.75     180     -31.155    -259.375           0
   W1003     PbWO4   20.77   20.75     180     -10.385    -259.375           0
   W1004     PbWO4   20.77   20.75     180      10.385    -259.375           0
   W1005     PbWO4   20.77   20.75     180      31.155    -259.375           0
   W1006     PbWO4   20.77   20.75     180      51.925    -259.375           0
   W1007     PbWO4   20.77   20.75     180      72.695    -259.375           0
   W1008     PbWO4   20.77   20.75     180      93.465    -259.375           0
   W1009     PbWO4   20.77   20.75     180     114.235    -259.375           0
   W1010     PbWO4   20.77   20.75     180     135.005    -259.375           0
   W1011     PbWO4   20.77   20.75     180     155.775    -259.375           0
   W1012     PbWO4   20.77   20.75     180     176.545    -259.375           0
   W1013     PbWO4   20.77   20.75     180     197.315    -259.375           0
   W1014     PbWO4   20.77   20.75     180     218.085    -259.375           0
   W1015     PbWO4   20.77   20.75     180     238.855    -259.375           0
   W1016     PbWO4   20.77   20.75     180     259.625    -259.375           0
   W1017     PbWO4   20.77   20.75     180     280.395    -259.375           0
   W1018     PbWO4   20.77   20.75     180     301.165    -259.375           0
   W1019     PbWO4   20.77   20.75     180     321.935    -259.375           0
   W1020     PbWO4   20.77   20.75     180     342.705    -259.375           0
   W1021     PbWO4   20.77   20.75     180    -342.705    -280.125           0
   W1022     PbWO4   20.77   20.75     180    -321.935    -280.125           0
   W1023     PbWO4   20.77   20.75     180    -301.165    -280.125           0
   W1024     PbWO4   20.77   20.75     180    -280.395    -280.125           0
   W1025     PbWO4   20.77   20.75     180    -259.625    -280.125           0
   W1026     PbWO4   20.77   20.75     180    -238.855    -280.125           0
   W1027     PbWO4   20.77   20.75     180    -218.085    -280.125           0
   W1028     PbWO4   20.77   20.75     180    -197.315    -280.125           0
   W1029     PbWO4   20.77   20.75     180    -176.545    -280.125           0
   W1030     PbWO4   20.77   20.75     180    -155.775    -280.125           0
   W1031     PbWO4   20.77   20.75     180    -135.005    -280.125           0
   W1032     PbWO4   20.77   20.75     180    -114.235    -280.125           0
   W1033     PbWO4   20.77   20.75     180     -93.465    -280.125           0
   W1034     PbWO4   20.77   20.75     180     -72.695    -280.125           0
   W1035     PbWO4   20.77   20.75     180     -51.925    -280.125           0
   W1036     PbWO4   20.77   20.75     180     -31.155    -280.125           0
   W1037     PbWO4   20.77   20.75     180     -10.385    -280.125           0
   W1038     PbWO4   20.77   20.75     180      10.385    -280.125           0
   W1039     PbWO4   20.77   20.75     180      31.155    -280.125           0
   W1040     PbWO4   20.77   20.75     180      51.925    -280.125           0
   W1041     PbWO4   20.77   20.75     180      72.695    -280.125           0
   W1042     PbWO4   20.77   20.75     180      93.465    -280.125           0
   W1043     PbWO4   20.77   20.75     180     114.235    -280.125           0
   W1044     PbWO4   20.77   20.75     180     135.005    -280.125           0
   W1045     PbWO4   20.77   20.75     180     155.775    -280.125           0
   W1046     PbWO4   20.77   20.75     180     176.545    -280.125           0
   W1047     PbWO4   20.77   20.75     180     197.315    -280.125           0
   W1048     PbWO4   20.77   20.75     180     218.085    -280.125           0
   W1049     PbWO4   20.77   20.75     180     238.855    -280.125           0
   W1050     PbWO4   20.77   20.75     180     259.625    -280.125           0
   W1051     PbWO4   20.77   20.75     180     280.395    -280.125           0
   W1052     PbWO4   20.77   20.75     180     301.165    -280.125           0
   W1053     PbWO4   20.77   20.75     180     321.935    -280.125           0
   W1054     PbWO4   20.77   20.75     180     342.705    -280.125           0
   W1055     PbWO4   20.77   20.75     180    -342.705    -300.875           0
   W1056     PbWO4   20.77   20.75     180    -321.935    -300.875           0
   W1057     PbWO4   20.77   20.75     180    -301.165    -300.875           0
   W1058     PbWO4   20.77   20.75     180    -280.395    -300.875           0
   W1059     PbWO4   20.77   20.75     180    -259.625    -300.875           0
   W1060     PbWO4   20.77   20.75     180    -238.855    -300.875           0
   W1061     PbWO4   20.77   20.75     180    -218.085    -300.875           0
   W1062     PbWO4   20.77   20.75     180    -197.315    -300.875           0
   W1063     PbWO4   20.77   20.75     180    -176.545    -300.875           0
   W1064     PbWO4   20.77   20.75     180    -155.775    -300.875           0
   W1065     PbWO4   20.77   20.75     180    -135.005    -300.875           0
   W1066     PbWO4   20.77   20.75     180    -114.235    -300.875           0
   W1067     PbWO4   20.77   20.75     180     -93.465    -300.875           0
   W1068     PbWO4   20.77   20.75     180     -72.695    -300.875           0
   W1069     PbWO4   20.77   20.75     180     -51.925    -300.875           0
   W1070     PbWO4   20.77   20.75     180     -31.155    -300.875           0
   W1071     PbWO4   20.77   20.75     180     -10.385    -300.875           0
   W1072     PbWO4   20.77   20.75     180      10.385    -300.875           0
   W1073     PbWO4   20.77   20.75     180      31.155    -300.875           0
   W1074     PbWO4   20.77   20.75     180      51.925    -300.875           0
   W1075     PbWO4   20.77   20.75     180      72.695    -300.875           0
   W1076     PbWO4   20.77   20.75     180      93.465    -300.875           0
   W1077     PbWO4   20.77   20.75     180     114.235    -300.875           0
   W1078     PbWO4   20.77   20.75     180     135.005    -300.875           0
   W1079     PbWO4   20.77   20.75     180     155.775    -300.875           0
   W1080     PbWO4   20.77   20.75     180     176.545    -300.875           0
   W1081     PbWO4   20.77   20.75     180     197.315    -300.875           0
   W1082     PbWO4   20.77   20.75     180     218.085    -300.875           0
   W1083     PbWO4   20.77   20.75     180     238.855    -300.875           0
   W1084     PbWO4   20.77   20.75     180     259.625    -300.875           0
   W1085     PbWO4   20.77   20.75     180     280.395    -300.875           0
   W1086     PbWO4   20.77   20.75     180     301.165    -300.875           0
   W1087     PbWO4   20.77   20.75     180     321.935    -300.875           0
   W1088     PbWO4   20.77   20.75     180     342.705    -300.875           0
   W1089     PbWO4   20.77   20.75     180    -342.705    -321.625           0
   W1090     PbWO4   20.77   20.75     180    -321.935    -321.625           0
   W1091     PbWO4   20.77   20.75     180    -301.165    -321.625           0
   W1092     PbWO4   20.77   20.75     180    -280.395    -321.625           0
   W1093     PbWO4   20.77   20.75     180    -259.625    -321.625           0
   W1094     PbWO4   20.77   20.75     180    -238.855    -321.625           0
   W1095     PbWO4   20.77   20.75     180    -218.085    -321.625           0
   W1096     PbWO4   20.77   20.75     180    -197.315    -321.625           0
   W1097     PbWO4   20.77   20.75     180    -176.545    -321.625           0
   W1098     PbWO4   20.77   20.75     180    -155.775    -321.625           0
   W1099     PbWO4   20.77   20.75     180    -135.005    -321.625           0
   W1100     PbWO4   20.77   20.75     180    -114.235    -321.625           0
   W1101     PbWO4   20.77   20.75     180     -93.465    -321.625           0
   W1102     PbWO4   20.77   20.75     180     -72.695    -321.625           0
   W1103     PbWO4   20.77   20.75     180     -51.925    -321.625           0
   W1104     PbWO4   20.77   20.75     180     -31.155    -321.625           0
   W1105     PbWO4   20.77   20.75     180     -10.385    -321.625           0
   W1106     PbWO4   20.77   20.75     180      10.385    -321.625           0
   W1107     PbWO4   20.77   20.75     180      31.155    -321.625           0
   W1108     PbWO4   20.77   20.75     180      51.925    -321.625           0
   W1109     PbWO4   20.77   20.75     180      72.695    -321.625           0
   W1110     PbWO4   20.77   20.75     180      93.465    -321.625           0
   W1111     PbWO4   20.77   20.75     180     114.235    -321.625           0
   W1112     PbWO4   20.77   20.75     180     135.005    -321.625           0
   W1113     PbWO4   20.77   20.75     180     155.775    -321.625           0
   W1114     PbWO4   20.77   20.75     180     176.545    -321.625           0
   W1115     PbWO4   20.77   20.75     180     197.315    -321.625           0
   W1116     PbWO4   20.77   20.75     180     218.085    -321.625           0
   W1117     PbWO4   20.77   20.75     180     238.855    -321.625           0
   W1118     PbWO4   20.77   20.75     180     259.625    -321.625           0
   W1119     PbWO4   20.77   20.75     180     280.395    -321.625           0
   W1120     PbWO4   20.77   20.75     180     301.165    -321.625           0
   W1121     PbWO4   20.77   20.75     180     321.935    -321.625           0
   W1122     PbWO4   20.77   20.75     180     342.705    -321.625           0
   W1123     PbWO4   20.77   20.75     180    -342.705    -342.375           0
   W1124     PbWO4   20.77   20.75     180    -321.935    -342.375           0
   W1125     PbWO4   20.77   20.75     180    -301.165    -342.375           0
   W1126     PbWO4   20.77   20.75     180    -280.395    -342.375           0
   W1127     PbWO4   20.77   20.75     180    -259.625    -342.375           0
   W1128     PbWO4   20.77   20.75     180    -238.855    -342.375           0
   W1129     PbWO4   20.77   20.75     180    -218.085    -342.375           0
   W1130     PbWO4   20.77   20.75     180    -197.315    -342.375           0
   W1131     PbWO4   20.77   20.75     180    -176.545    -342.375           0
   W1132     PbWO4   20.77   20.75     180    -155.775    -342.375           0
   W1133     PbWO4   20.77   20.75     180    -135.005    -342.375           0
   W1134     PbWO4   20.77   20.75     180    -114.235    -342.375           0
   W1135     PbWO4   20.77   20.75     180     -93.465    -342.375           0
   W1136     PbWO4   20.77   20.75     180     -72.695    -342.375           0
   W1137     PbWO4   20.77   20.75     180     -51.925    -342.375           0
   W1138     PbWO4   20.77   20.75     180     -31.155    -342.375           0
   W1139     PbWO4   20.77   20.75     180     -10.385    -342.375           0
   W1140     PbWO4   20.77   20.75     180      10.385    -342.375           0
   W1141     PbWO4   20.77   20.75     180      31.155    -342.375           0
   W1142     PbWO4   20.77   20.75     180      51.925    -342.375           0
   W1143     PbWO4   20.77   20.75     180      72.695    -342.375           0
   W1144     PbWO4   20.77   20.75     180      93.465    -342.375           0
   W1145     PbWO4   20.77   20.75     180     114.235    -342.375           0
